Dir1,Dir2,File,Fs,Onsets
Percussion,bells.brass,bells.brass.ff.E5.stereo.wav,48000,0.588
Percussion,bells.brass,bells.brass.ff.E6.stereo.wav,48000,0.083
Percussion,bells.brass,bells.brass.ff.E7.stereo.wav,48000,0.076
Percussion,bells.brass,bells.brass.ff.E8.stereo.wav,48000,0.053
Percussion,bells.brass,bells.brass.ff.Eb5.stereo.wav,48000,0.304
Percussion,bells.brass,bells.brass.ff.Eb6.stereo.wav,48000,0.061
Percussion,bells.brass,bells.brass.ff.Eb7.stereo.wav,48000,0.096
Percussion,bells.brass,bells.brass.ff.Eb8.stereo.wav,48000,0.079
Percussion,bells.brass,bells.brass.ff.F5.stereo.wav,48000,0.26
Percussion,bells.brass,bells.brass.ff.F6.stereo.wav,48000,0.054
Percussion,bells.brass,bells.brass.ff.F7.stereo.wav,48000,0.079
Percussion,bells.brass,bells.brass.ff.G5.stereo.wav,48000,0.117
Percussion,bells.brass,bells.brass.ff.G6.stereo.wav,48000,0.117
Percussion,bells.brass,bells.brass.ff.G7.stereo.wav,48000,0.11
Percussion,bells.brass,bells.brass.ff.Gb5.stereo.wav,48000,0.165
Percussion,bells.brass,bells.brass.ff.Gb6.stereo.wav,48000,0.13
Percussion,bells.brass,bells.brass.ff.Gb7.stereo.wav,48000,0.073
Percussion,bells.plastic,bells.plastic.ff.A5.stereo.wav,48000,0.063
Percussion,bells.plastic,bells.plastic.ff.A6.stereo.wav,48000,0.076
Percussion,bells.plastic,bells.plastic.ff.A7.stereo.wav,48000,0.045
Percussion,bells.plastic,bells.plastic.ff.Ab5.stereo.wav,48000,0.05
Percussion,bells.plastic,bells.plastic.ff.Ab6.stereo.wav,48000,0.109
Percussion,bells.plastic,bells.plastic.ff.Ab7.stereo.wav,48000,0.035
Percussion,bells.plastic,bells.plastic.ff.B5.stereo.wav,48000,0.032
Percussion,bells.plastic,bells.plastic.ff.B6.stereo.wav,48000,0.062
Percussion,bells.plastic,bells.plastic.ff.B7.stereo.wav,48000,0.06
Percussion,bells.plastic,bells.plastic.ff.Bb5.stereo.wav,48000,0.045
Percussion,bells.plastic,bells.plastic.ff.Bb6.stereo.wav,48000,0.067
Percussion,bells.plastic,bells.plastic.ff.Bb7.stereo.wav,48000,0.046
Percussion,bells.plastic,bells.plastic.ff.C5.stereo.wav,48000,0.058
Percussion,bells.plastic,bells.plastic.ff.C6.stereo.wav,48000,0.134
Percussion,bells.plastic,bells.plastic.ff.C7.stereo.wav,48000,0.113
Percussion,bells.plastic,bells.plastic.ff.C8.stereo.wav,48000,0.031
Percussion,bells.plastic,bells.plastic.ff.D5.stereo.wav,48000,0.07
Percussion,bells.plastic,bells.plastic.ff.D6.stereo.wav,48000,0.071
Percussion,bells.plastic,bells.plastic.ff.D7.stereo.wav,48000,0.113
Percussion,bells.plastic,bells.plastic.ff.D8.stereo.wav,48000,0.047
Percussion,bells.plastic,bells.plastic.ff.Db5.stereo.wav,48000,0.063
Percussion,bells.plastic,bells.plastic.ff.Db6.stereo.wav,48000,0.079
Percussion,bells.plastic,bells.plastic.ff.Db7.stereo.wav,48000,0.103
Percussion,bells.plastic,bells.plastic.ff.Db8.stereo.wav,48000,0.037
Percussion,bells.plastic,bells.plastic.ff.E5.stereo.wav,48000,0.013
Percussion,bells.plastic,bells.plastic.ff.E6.stereo.wav,48000,0.081
Percussion,bells.plastic,bells.plastic.ff.E7.stereo.wav,48000,0.139
Percussion,bells.plastic,bells.plastic.ff.E8.stereo.wav,48000,0.21
Percussion,bells.plastic,bells.plastic.ff.Eb5.stereo.wav,48000,0.033
Percussion,bells.plastic,bells.plastic.ff.Eb6.stereo.wav,48000,0.08
Percussion,bells.plastic,bells.plastic.ff.Eb7.stereo.wav,48000,0.101
Percussion,bells.plastic,bells.plastic.ff.Eb8.stereo.wav,48000,0.072
Percussion,bells.plastic,bells.plastic.ff.F5.stereo.wav,48000,0.064
Percussion,bells.plastic,bells.plastic.ff.F6.stereo.wav,48000,0.096
Percussion,bells.plastic,bells.plastic.ff.F7.stereo.wav,48000,0.105
Percussion,bells.plastic,bells.plastic.ff.G5.stereo.wav,48000,0.088
Percussion,bells.plastic,bells.plastic.ff.G6.stereo.wav,48000,0.126
Percussion,bells.plastic,bells.plastic.ff.G7.stereo.wav,48000,0.05
Percussion,bells.plastic,bells.plastic.ff.Gb5.stereo.wav,48000,0.072
Percussion,bells.plastic,bells.plastic.ff.Gb6.stereo.wav,48000,0.096
Percussion,bells.plastic,bells.plastic.ff.Gb7.stereo.wav,48000,0.051
Percussion,thaigong,thaigong.ff.A4.stereo.wav,48000,0.091
Percussion,thaigong,thaigong.ff.Ab4.stereo.wav,48000,0.084
Percussion,thaigong,thaigong.ff.B4.stereo.wav,48000,0.101
Percussion,thaigong,thaigong.ff.Bb4.stereo.wav,48000,0.104
Percussion,thaigong,thaigong.ff.C4.stereo.wav,48000,0.102
Percussion,thaigong,thaigong.ff.C5.stereo.wav,48000,0.055
Percussion,thaigong,thaigong.ff.D4.stereo.wav,48000,0.082
Percussion,thaigong,thaigong.ff.Db4.stereo.wav,48000,0.054
Percussion,thaigong,thaigong.ff.E4.stereo.wav,48000,0.112
Percussion,thaigong,thaigong.ff.Eb4.stereo.wav,48000,0.085
Percussion,thaigong,thaigong.ff.F4.stereo.wav,48000,0.086
Percussion,thaigong,thaigong.ff.G4.stereo.wav,48000,0.063
Percussion,thaigong,thaigong.ff.Gb4.stereo.wav,48000,0.138
Piano_Guitar,Guitar,Guitar.ff.sulA.A2.wav,48000,0.059
Piano_Guitar,Guitar,Guitar.ff.sulA.A3.wav,48000,0.501
Piano_Guitar,Guitar,Guitar.ff.sulA.Ab3.wav,48000,0.402
Piano_Guitar,Guitar,Guitar.ff.sulA.B2.wav,48000,0.193
Piano_Guitar,Guitar,Guitar.ff.sulA.B3.wav,48000,0.568
Piano_Guitar,Guitar,Guitar.ff.sulA.Bb2.wav,48000,0.343
Piano_Guitar,Guitar,Guitar.ff.sulA.Bb3.wav,48000,0.582
Piano_Guitar,Guitar,Guitar.ff.sulA.C3.wav,48000,0.043
Piano_Guitar,Guitar,Guitar.ff.sulA.C4.wav,48000,0.075
Piano_Guitar,Guitar,Guitar.ff.sulA.D3.wav,48000,0.309
Piano_Guitar,Guitar,Guitar.ff.sulA.D4.wav,48000,0.289
Piano_Guitar,Guitar,Guitar.ff.sulA.Db3.wav,48000,0.592
Piano_Guitar,Guitar,Guitar.ff.sulA.Db4.wav,48000,0.564
Piano_Guitar,Guitar,Guitar.ff.sulA.E3.wav,48000,0.333
Piano_Guitar,Guitar,Guitar.ff.sulA.E4.wav,48000,0.502
Piano_Guitar,Guitar,Guitar.ff.sulA.Eb3.wav,48000,0.586
Piano_Guitar,Guitar,Guitar.ff.sulA.Eb4.wav,48000,0.441
Piano_Guitar,Guitar,Guitar.ff.sulA.F3.wav,48000,0.54
Piano_Guitar,Guitar,Guitar.ff.sulA.G3.wav,48000,0.672
Piano_Guitar,Guitar,Guitar.ff.sulA.Gb3.wav,48000,0.452
Piano_Guitar,Guitar,Guitar.ff.sulB.A4.wav,48000,0.427
Piano_Guitar,Guitar,Guitar.ff.sulB.Ab4.wav,48000,0.518
Piano_Guitar,Guitar,Guitar.ff.sulB.B3.wav,48000,0.019
Piano_Guitar,Guitar,Guitar.ff.sulB.B4.wav,48000,0.308
Piano_Guitar,Guitar,Guitar.ff.sulB.Bb4.wav,48000,0.342
Piano_Guitar,Guitar,Guitar.ff.sulB.C4.wav,48000,0.022
Piano_Guitar,Guitar,Guitar.ff.sulB.C5.wav,48000,0.04
Piano_Guitar,Guitar,Guitar.ff.sulB.D4.wav,48000,0.46
Piano_Guitar,Guitar,Guitar.ff.sulB.D5.wav,48000,0.473
Piano_Guitar,Guitar,Guitar.ff.sulB.Db4.wav,48000,0.453
Piano_Guitar,Guitar,Guitar.ff.sulB.Db5.wav,48000,0.454
Piano_Guitar,Guitar,Guitar.ff.sulB.E4.wav,48000,0.471
Piano_Guitar,Guitar,Guitar.ff.sulB.E5.wav,48000,0.355
Piano_Guitar,Guitar,Guitar.ff.sulB.Eb4.wav,48000,0.412
Piano_Guitar,Guitar,Guitar.ff.sulB.Eb5.wav,48000,0.343
Piano_Guitar,Guitar,Guitar.ff.sulB.F4.wav,48000,0.613
Piano_Guitar,Guitar,Guitar.ff.sulB.F5.wav,48000,0.347
Piano_Guitar,Guitar,Guitar.ff.sulB.G4.wav,48000,0.577
Piano_Guitar,Guitar,Guitar.ff.sulB.Gb4.wav,48000,0.411
Piano_Guitar,Guitar,Guitar.ff.sulB.Gb5.wav,48000,0.231
Piano_Guitar,Guitar,Guitar.ff.sulD.A3.wav,48000,0.249
Piano_Guitar,Guitar,Guitar.ff.sulD.Ab3.wav,48000,0.72
Piano_Guitar,Guitar,Guitar.ff.sulD.Ab4.wav,48000,0.309
Piano_Guitar,Guitar,Guitar.ff.sulD.B3.wav,48000,0.956
Piano_Guitar,Guitar,Guitar.ff.sulD.Bb3.wav,48000,0.24
Piano_Guitar,Guitar,Guitar.ff.sulD.C4.wav,48000,0.018
Piano_Guitar,Guitar,Guitar.ff.sulD.D3.wav,48000,0.027
Piano_Guitar,Guitar,Guitar.ff.sulD.D4.wav,48000,0.179
Piano_Guitar,Guitar,Guitar.ff.sulD.Db4.wav,48000,0.963
Piano_Guitar,Guitar,Guitar.ff.sulD.E3.wav,48000,0.911
Piano_Guitar,Guitar,Guitar.ff.sulD.E4.wav,48000,0.672
Piano_Guitar,Guitar,Guitar.ff.sulD.Eb3.wav,48000,0.884
Piano_Guitar,Guitar,Guitar.ff.sulD.Eb4.wav,48000,0.405
Piano_Guitar,Guitar,Guitar.ff.sulD.F3.wav,48000,0.712
Piano_Guitar,Guitar,Guitar.ff.sulD.F4.wav,48000,0.486
Piano_Guitar,Guitar,Guitar.ff.sulD.G3.wav,48000,0.477
Piano_Guitar,Guitar,Guitar.ff.sulD.G4.wav,48000,0.405
Piano_Guitar,Guitar,Guitar.ff.sulD.Gb3.wav,48000,0.583
Piano_Guitar,Guitar,Guitar.ff.sulD.Gb4.wav,48000,0.462
Piano_Guitar,Guitar,Guitar.ff.sulE.A2.wav,48000,0.682
Piano_Guitar,Guitar,Guitar.ff.sulE.A3.wav,48000,0.486
Piano_Guitar,Guitar,Guitar.ff.sulE.Ab2.wav,48000,0.433
Piano_Guitar,Guitar,Guitar.ff.sulE.Ab3.wav,48000,0.451
Piano_Guitar,Guitar,Guitar.ff.sulE.B2.wav,48000,0.476
Piano_Guitar,Guitar,Guitar.ff.sulE.B3.wav,48000,0.532
Piano_Guitar,Guitar,Guitar.ff.sulE.Bb2.wav,48000,0.424
Piano_Guitar,Guitar,Guitar.ff.sulE.Bb3.wav,48000,0.355
Piano_Guitar,Guitar,Guitar.ff.sulE.C3.wav,48000,0.038
Piano_Guitar,Guitar,Guitar.ff.sulE.D3.wav,48000,0.439
Piano_Guitar,Guitar,Guitar.ff.sulE.Db3.wav,48000,0.483
Piano_Guitar,Guitar,Guitar.ff.sulE.E2.wav,48000,0.164
Piano_Guitar,Guitar,Guitar.ff.sulE.E3.wav,48000,0.51
Piano_Guitar,Guitar,Guitar.ff.sulE.Eb3.wav,48000,0.409
Piano_Guitar,Guitar,Guitar.ff.sulE.F2.wav,48000,0.887
Piano_Guitar,Guitar,Guitar.ff.sulE.F3.wav,48000,0.419
Piano_Guitar,Guitar,Guitar.ff.sulE.G2.wav,48000,0.486
Piano_Guitar,Guitar,Guitar.ff.sulE.G3.wav,48000,0.352
Piano_Guitar,Guitar,Guitar.ff.sulE.Gb2.wav,48000,0.422
Piano_Guitar,Guitar,Guitar.ff.sulE.Gb3.wav,48000,0.599
Piano_Guitar,Guitar,Guitar.ff.sulG.A3.wav,48000,0.179
Piano_Guitar,Guitar,Guitar.ff.sulG.A4.wav,48000,0.621
Piano_Guitar,Guitar,Guitar.ff.sulG.Ab3.wav,48000,0.25
Piano_Guitar,Guitar,Guitar.ff.sulG.Ab4.wav,48000,0.681
Piano_Guitar,Guitar,Guitar.ff.sulG.B3.wav,48000,0.243
Piano_Guitar,Guitar,Guitar.ff.sulG.B4.wav,48000,0.392
Piano_Guitar,Guitar,Guitar.ff.sulG.Bb3.wav,48000,0.268
Piano_Guitar,Guitar,Guitar.ff.sulG.Bb4.wav,48000,0.492
Piano_Guitar,Guitar,Guitar.ff.sulG.C4.wav,48000,0.023
Piano_Guitar,Guitar,Guitar.ff.sulG.C5.wav,48000,0.017
Piano_Guitar,Guitar,Guitar.ff.sulG.D4.wav,48000,0.512
Piano_Guitar,Guitar,Guitar.ff.sulG.Db4.wav,48000,0.421
Piano_Guitar,Guitar,Guitar.ff.sulG.Db5.wav,48000,0.211
Piano_Guitar,Guitar,Guitar.ff.sulG.E4.wav,48000,0.446
Piano_Guitar,Guitar,Guitar.ff.sulG.Eb4.wav,48000,0.498
Piano_Guitar,Guitar,Guitar.ff.sulG.F4.wav,48000,0.562
Piano_Guitar,Guitar,Guitar.ff.sulG.G3.wav,48000,0.017
Piano_Guitar,Guitar,Guitar.ff.sulG.G4.wav,48000,0.554
Piano_Guitar,Guitar,Guitar.ff.sulG.Gb4.wav,48000,0.631
Piano_Guitar,Guitar,Guitar.ff.sul_E.A4.wav,48000,0.352
Piano_Guitar,Guitar,Guitar.ff.sul_E.A5.wav,48000,0.681
Piano_Guitar,Guitar,Guitar.ff.sul_E.Ab4.wav,48000,0.566
Piano_Guitar,Guitar,Guitar.ff.sul_E.Ab5.wav,48000,0.427
Piano_Guitar,Guitar,Guitar.ff.sul_E.B4.wav,48000,0.284
Piano_Guitar,Guitar,Guitar.ff.sul_E.Bb4.wav,48000,0.432
Piano_Guitar,Guitar,Guitar.ff.sul_E.Bb5.wav,48000,0.704
Piano_Guitar,Guitar,Guitar.ff.sul_E.C5.wav,48000,0.03
Piano_Guitar,Guitar,Guitar.ff.sul_E.D5.wav,48000,0.468
Piano_Guitar,Guitar,Guitar.ff.sul_E.Db5.wav,48000,0.496
Piano_Guitar,Guitar,Guitar.ff.sul_E.E4.wav,48000,0.019
Piano_Guitar,Guitar,Guitar.ff.sul_E.E5.wav,48000,0.356
Piano_Guitar,Guitar,Guitar.ff.sul_E.Eb5.wav,48000,0.504
Piano_Guitar,Guitar,Guitar.ff.sul_E.F4.wav,48000,0.438
Piano_Guitar,Guitar,Guitar.ff.sul_E.F5.wav,48000,0.294
Piano_Guitar,Guitar,Guitar.ff.sul_E.G4.wav,48000,0.414
Piano_Guitar,Guitar,Guitar.ff.sul_E.G5.wav,48000,0.606
Piano_Guitar,Guitar,Guitar.ff.sul_E.Gb4.wav,48000,0.356
Piano_Guitar,Guitar,Guitar.ff.sul_E.Gb5.wav,48000,0.578
Piano_Guitar,Guitar,Guitar.mf.sulA.A2.wav,48000,0.13
Piano_Guitar,Guitar,Guitar.mf.sulA.A3.wav,48000,0.401
Piano_Guitar,Guitar,Guitar.mf.sulA.Ab3.wav,48000,0.494
Piano_Guitar,Guitar,Guitar.mf.sulA.B2.wav,48000,0.856
Piano_Guitar,Guitar,Guitar.mf.sulA.B3.wav,48000,0.454
Piano_Guitar,Guitar,Guitar.mf.sulA.Bb2.wav,48000,0.87
Piano_Guitar,Guitar,Guitar.mf.sulA.Bb3.wav,48000,0.335
Piano_Guitar,Guitar,Guitar.mf.sulA.C3.wav,48000,0.035
Piano_Guitar,Guitar,Guitar.mf.sulA.C4.wav,48000,0.043
Piano_Guitar,Guitar,Guitar.mf.sulA.D3.wav,48000,0.653
Piano_Guitar,Guitar,Guitar.mf.sulA.D4.wav,48000,0.334
Piano_Guitar,Guitar,Guitar.mf.sulA.Db3.wav,48000,0.803
Piano_Guitar,Guitar,Guitar.mf.sulA.Db4.wav,48000,0.448
Piano_Guitar,Guitar,Guitar.mf.sulA.E3.wav,48000,0.297
Piano_Guitar,Guitar,Guitar.mf.sulA.E4.wav,48000,0.357
Piano_Guitar,Guitar,Guitar.mf.sulA.Eb3.wav,48000,1.046
Piano_Guitar,Guitar,Guitar.mf.sulA.Eb4.wav,48000,0.218
Piano_Guitar,Guitar,Guitar.mf.sulA.F3.wav,48000,0.536
Piano_Guitar,Guitar,Guitar.mf.sulA.G3.wav,48000,0.36
Piano_Guitar,Guitar,Guitar.mf.sulA.Gb3.wav,48000,0.355
Piano_Guitar,Guitar,Guitar.mf.sulB.A4.wav,48000,0.627
Piano_Guitar,Guitar,Guitar.mf.sulB.Ab4.wav,48000,0.746
Piano_Guitar,Guitar,Guitar.mf.sulB.B3.wav,48000,0.014
Piano_Guitar,Guitar,Guitar.mf.sulB.B4.wav,48000,0.526
Piano_Guitar,Guitar,Guitar.mf.sulB.Bb4.wav,48000,0.433
Piano_Guitar,Guitar,Guitar.mf.sulB.C4.wav,48000,0.018
Piano_Guitar,Guitar,Guitar.mf.sulB.C5.wav,48000,0.02
Piano_Guitar,Guitar,Guitar.mf.sulB.D4.wav,48000,0.469
Piano_Guitar,Guitar,Guitar.mf.sulB.D5.wav,48000,0.393
Piano_Guitar,Guitar,Guitar.mf.sulB.Db4.wav,48000,0.561
Piano_Guitar,Guitar,Guitar.mf.sulB.Db5.wav,48000,0.364
Piano_Guitar,Guitar,Guitar.mf.sulB.E4.wav,48000,0.45
Piano_Guitar,Guitar,Guitar.mf.sulB.E5.wav,48000,0.343
Piano_Guitar,Guitar,Guitar.mf.sulB.Eb4.wav,48000,0.433
Piano_Guitar,Guitar,Guitar.mf.sulB.Eb5.wav,48000,0.309
Piano_Guitar,Guitar,Guitar.mf.sulB.F4.wav,48000,0.648
Piano_Guitar,Guitar,Guitar.mf.sulB.F5.wav,48000,0.406
Piano_Guitar,Guitar,Guitar.mf.sulB.G4.wav,48000,0.654
Piano_Guitar,Guitar,Guitar.mf.sulB.Gb4.wav,48000,0.549
Piano_Guitar,Guitar,Guitar.mf.sulB.Gb5.wav,48000,0.532
Piano_Guitar,Guitar,Guitar.mf.sulD.A3.wav,48000,0.67
Piano_Guitar,Guitar,Guitar.mf.sulD.Ab3.wav,48000,0.722
Piano_Guitar,Guitar,Guitar.mf.sulD.Ab4.wav,48000,0.442
Piano_Guitar,Guitar,Guitar.mf.sulD.B3.wav,48000,0.659
Piano_Guitar,Guitar,Guitar.mf.sulD.Bb3.wav,48000,0.618
Piano_Guitar,Guitar,Guitar.mf.sulD.C4.wav,48000,0.047
Piano_Guitar,Guitar,Guitar.mf.sulD.D3.wav,48000,0.031
Piano_Guitar,Guitar,Guitar.mf.sulD.D4.wav,48000,0.317
Piano_Guitar,Guitar,Guitar.mf.sulD.Db4.wav,48000,0.388
Piano_Guitar,Guitar,Guitar.mf.sulD.E3.wav,48000,0.977
Piano_Guitar,Guitar,Guitar.mf.sulD.E4.wav,48000,0.323
Piano_Guitar,Guitar,Guitar.mf.sulD.Eb3.wav,48000,0.466
Piano_Guitar,Guitar,Guitar.mf.sulD.Eb4.wav,48000,0.294
Piano_Guitar,Guitar,Guitar.mf.sulD.F3.wav,48000,0.15
Piano_Guitar,Guitar,Guitar.mf.sulD.F4.wav,48000,0.57
Piano_Guitar,Guitar,Guitar.mf.sulD.G3.wav,48000,0.571
Piano_Guitar,Guitar,Guitar.mf.sulD.G4.wav,48000,0.374
Piano_Guitar,Guitar,Guitar.mf.sulD.Gb3.wav,48000,0.425
Piano_Guitar,Guitar,Guitar.mf.sulD.Gb4.wav,48000,0.476
Piano_Guitar,Guitar,Guitar.mf.sulE.A2.wav,48000,0.75
Piano_Guitar,Guitar,Guitar.mf.sulE.A3.wav,48000,0.736
Piano_Guitar,Guitar,Guitar.mf.sulE.Ab2.wav,48000,0.898
Piano_Guitar,Guitar,Guitar.mf.sulE.Ab3.wav,48000,1.128
Piano_Guitar,Guitar,Guitar.mf.sulE.B2.wav,48000,0.439
Piano_Guitar,Guitar,Guitar.mf.sulE.B3.wav,48000,0.87
Piano_Guitar,Guitar,Guitar.mf.sulE.Bb2.wav,48000,0.652
Piano_Guitar,Guitar,Guitar.mf.sulE.Bb3.wav,48000,0.545
Piano_Guitar,Guitar,Guitar.mf.sulE.C3.wav,48000,0.08
Piano_Guitar,Guitar,Guitar.mf.sulE.D3.wav,48000,0.805
Piano_Guitar,Guitar,Guitar.mf.sulE.Db3.wav,48000,0.598
Piano_Guitar,Guitar,Guitar.mf.sulE.E2.wav,48000,0.093
Piano_Guitar,Guitar,Guitar.mf.sulE.E3.wav,48000,0.643
Piano_Guitar,Guitar,Guitar.mf.sulE.Eb3.wav,48000,0.733
Piano_Guitar,Guitar,Guitar.mf.sulE.F2.wav,48000,0.592
Piano_Guitar,Guitar,Guitar.mf.sulE.F3.wav,48000,0.585
Piano_Guitar,Guitar,Guitar.mf.sulE.G2.wav,48000,0.542
Piano_Guitar,Guitar,Guitar.mf.sulE.G3.wav,48000,0.528
Piano_Guitar,Guitar,Guitar.mf.sulE.Gb2.wav,48000,0.459
Piano_Guitar,Guitar,Guitar.mf.sulE.Gb3.wav,48000,0.975
Piano_Guitar,Guitar,Guitar.mf.sulG.A3.wav,48000,0.662
Piano_Guitar,Guitar,Guitar.mf.sulG.A4.wav,48000,0.577
Piano_Guitar,Guitar,Guitar.mf.sulG.Ab3.wav,48000,0.449
Piano_Guitar,Guitar,Guitar.mf.sulG.Ab4.wav,48000,0.883
Piano_Guitar,Guitar,Guitar.mf.sulG.B3.wav,48000,0.647
Piano_Guitar,Guitar,Guitar.mf.sulG.B4.wav,48000,0.497
Piano_Guitar,Guitar,Guitar.mf.sulG.Bb3.wav,48000,0.6
Piano_Guitar,Guitar,Guitar.mf.sulG.Bb4.wav,48000,0.707
Piano_Guitar,Guitar,Guitar.mf.sulG.C4.wav,48000,0.039
Piano_Guitar,Guitar,Guitar.mf.sulG.C5.wav,48000,0.016
Piano_Guitar,Guitar,Guitar.mf.sulG.D4.wav,48000,0.504
Piano_Guitar,Guitar,Guitar.mf.sulG.Db4.wav,48000,0.479
Piano_Guitar,Guitar,Guitar.mf.sulG.Db5.wav,48000,0.25
Piano_Guitar,Guitar,Guitar.mf.sulG.E4.wav,48000,0.449
Piano_Guitar,Guitar,Guitar.mf.sulG.Eb4.wav,48000,0.529
Piano_Guitar,Guitar,Guitar.mf.sulG.F4.wav,48000,0.546
Piano_Guitar,Guitar,Guitar.mf.sulG.G3.wav,48000,0.028
Piano_Guitar,Guitar,Guitar.mf.sulG.G4.wav,48000,0.478
Piano_Guitar,Guitar,Guitar.mf.sulG.Gb4.wav,48000,0.542
Piano_Guitar,Guitar,Guitar.mf.sul_E.A4.wav,48000,0.355
Piano_Guitar,Guitar,Guitar.mf.sul_E.A5.wav,48000,0.272
Piano_Guitar,Guitar,Guitar.mf.sul_E.Ab4.wav,48000,0.406
Piano_Guitar,Guitar,Guitar.mf.sul_E.Ab5.wav,48000,0.336
Piano_Guitar,Guitar,Guitar.mf.sul_E.B4.wav,48000,0.322
Piano_Guitar,Guitar,Guitar.mf.sul_E.B5.wav,48000,0.328
Piano_Guitar,Guitar,Guitar.mf.sul_E.Bb4.wav,48000,0.314
Piano_Guitar,Guitar,Guitar.mf.sul_E.Bb5.wav,48000,0.498
Piano_Guitar,Guitar,Guitar.mf.sul_E.C5.wav,48000,0.04
Piano_Guitar,Guitar,Guitar.mf.sul_E.D5.wav,48000,0.229
Piano_Guitar,Guitar,Guitar.mf.sul_E.Db5.wav,48000,0.258
Piano_Guitar,Guitar,Guitar.mf.sul_E.E4.wav,48000,0.039
Piano_Guitar,Guitar,Guitar.mf.sul_E.E5.wav,48000,0.451
Piano_Guitar,Guitar,Guitar.mf.sul_E.Eb5.wav,48000,0.475
Piano_Guitar,Guitar,Guitar.mf.sul_E.F4.wav,48000,0.29
Piano_Guitar,Guitar,Guitar.mf.sul_E.F5.wav,48000,0.584
Piano_Guitar,Guitar,Guitar.mf.sul_E.G4.wav,48000,0.303
Piano_Guitar,Guitar,Guitar.mf.sul_E.G5.wav,48000,0.392
Piano_Guitar,Guitar,Guitar.mf.sul_E.Gb4.wav,48000,0.376
Piano_Guitar,Guitar,Guitar.mf.sul_E.Gb5.wav,48000,0.359
Piano_Guitar,Guitar,Guitar.pp.sulA.A2.wav,48000,0.028
Piano_Guitar,Guitar,Guitar.pp.sulA.A3.wav,48000,0.463
Piano_Guitar,Guitar,Guitar.pp.sulA.Ab3.wav,48000,0.638
Piano_Guitar,Guitar,Guitar.pp.sulA.B2.wav,48000,0.24
Piano_Guitar,Guitar,Guitar.pp.sulA.B3.wav,48000,0.826
Piano_Guitar,Guitar,Guitar.pp.sulA.Bb2.wav,48000,0.329
Piano_Guitar,Guitar,Guitar.pp.sulA.Bb3.wav,48000,0.35
Piano_Guitar,Guitar,Guitar.pp.sulA.C3.wav,48000,0.098
Piano_Guitar,Guitar,Guitar.pp.sulA.C4.wav,48000,0.041
Piano_Guitar,Guitar,Guitar.pp.sulA.D3.wav,48000,0.416
Piano_Guitar,Guitar,Guitar.pp.sulA.D4.wav,48000,0.277
Piano_Guitar,Guitar,Guitar.pp.sulA.Db3.wav,48000,0.432
Piano_Guitar,Guitar,Guitar.pp.sulA.Db4.wav,48000,0.368
Piano_Guitar,Guitar,Guitar.pp.sulA.E3.wav,48000,0.522
Piano_Guitar,Guitar,Guitar.pp.sulA.E4.wav,48000,0.243
Piano_Guitar,Guitar,Guitar.pp.sulA.Eb3.wav,48000,0.618
Piano_Guitar,Guitar,Guitar.pp.sulA.Eb4.wav,48000,0.246
Piano_Guitar,Guitar,Guitar.pp.sulA.F3.wav,48000,0.771
Piano_Guitar,Guitar,Guitar.pp.sulA.G3.wav,48000,0.489
Piano_Guitar,Guitar,Guitar.pp.sulA.Gb3.wav,48000,0.681
Piano_Guitar,Guitar,Guitar.pp.sulB.A4.wav,48000,0.516
Piano_Guitar,Guitar,Guitar.pp.sulB.Ab4.wav,48000,0.333
Piano_Guitar,Guitar,Guitar.pp.sulB.B3.wav,48000,0.091
Piano_Guitar,Guitar,Guitar.pp.sulB.B4.wav,48000,0.638
Piano_Guitar,Guitar,Guitar.pp.sulB.Bb4.wav,48000,0.623
Piano_Guitar,Guitar,Guitar.pp.sulB.C4.wav,48000,0.021
Piano_Guitar,Guitar,Guitar.pp.sulB.C5.wav,48000,0.046
Piano_Guitar,Guitar,Guitar.pp.sulB.D4.wav,48000,0.352
Piano_Guitar,Guitar,Guitar.pp.sulB.D5.wav,48000,0.215
Piano_Guitar,Guitar,Guitar.pp.sulB.Db4.wav,48000,0.428
Piano_Guitar,Guitar,Guitar.pp.sulB.Db5.wav,48000,0.186
Piano_Guitar,Guitar,Guitar.pp.sulB.E4.wav,48000,0.475
Piano_Guitar,Guitar,Guitar.pp.sulB.E5.wav,48000,0.193
Piano_Guitar,Guitar,Guitar.pp.sulB.Eb4.wav,48000,0.613
Piano_Guitar,Guitar,Guitar.pp.sulB.Eb5.wav,48000,0.258
Piano_Guitar,Guitar,Guitar.pp.sulB.F4.wav,48000,0.45
Piano_Guitar,Guitar,Guitar.pp.sulB.F5.wav,48000,0.303
Piano_Guitar,Guitar,Guitar.pp.sulB.G4.wav,48000,0.252
Piano_Guitar,Guitar,Guitar.pp.sulB.Gb4.wav,48000,0.381
Piano_Guitar,Guitar,Guitar.pp.sulB.Gb5.wav,48000,0.259
Piano_Guitar,Guitar,Guitar.pp.sulD.A3.wav,48000,0.245
Piano_Guitar,Guitar,Guitar.pp.sulD.Ab3.wav,48000,0.212
Piano_Guitar,Guitar,Guitar.pp.sulD.Ab4.wav,48000,0.362
Piano_Guitar,Guitar,Guitar.pp.sulD.B3.wav,48000,0.315
Piano_Guitar,Guitar,Guitar.pp.sulD.Bb3.wav,48000,0.397
Piano_Guitar,Guitar,Guitar.pp.sulD.C4.wav,48000,0.031
